"","Date","Max_TemperatureC","Mean_TemperatureC","Min_TemperatureC","Dew_PointC","MeanDew_PointC","Min_DewpointC","Max_Humidity","Mean_Humidity","Min_Humidity","Max_Sea_Level_PressurehPa","Mean_Sea_Level_PressurehPa","Min_Sea_Level_PressurehPa","Max_VisibilityKm","Mean_VisibilityKm","Min_VisibilitykM","Max_Wind_SpeedKm_h","Mean_Wind_SpeedKm_h","Max_Gust_SpeedKm_h","Precipitationmm","CloudCover","Events","WindDirDegrees","Station"
"974",2015-09-01,24,20,16,18,16,14,92,72,55,1013,1008,1007,31,21,6,18,8,NA,2.03,8,"Rain",-1,"EDBM"
"975",2015-09-02,20,16,11,13,11,8,93,68,36,1017,1015,1014,31,21,11,14,8,NA,0,8,NA,-1,"EDBM"
"976",2015-09-03,20,16,11,13,12,10,98,78,45,1015,1014,1013,29,17,3,11,5,NA,3.05,8,"Rain-Thunderstorm",-1,"EDBM"
"977",2015-09-04,19,14,9,11,9,7,95,68,33,1014,1013,1012,31,15,5,14,6,NA,0,NA,NA,-1,"EDBM"
"978",2015-09-05,18,15,12,11,10,8,82,68,49,1012,1010,1009,23,21,19,29,16,NA,1.02,8,"Rain",-1,"EDBM"
"979",2015-09-06,17,14,11,12,9,8,87,75,60,1020,1014,1011,26,23,19,26,21,NA,0,8,"Rain",-1,"EDBM"
"980",2015-09-07,18,14,11,11,8,6,96,66,33,1024,1021,1019,29,15,6,14,10,NA,0,8,"Rain",-1,"EDBM"
"981",2015-09-08,19,13,8,11,9,7,90,68,45,1025,1024,1022,NA,NA,NA,11,6,NA,0,8,NA,-1,"EDBM"
"982",2015-09-09,19,13,7,11,8,7,96,63,38,1026,1025,1023,NA,NA,NA,14,8,NA,0,8,NA,-1,"EDBM"
"983",2015-09-10,19,13,7,11,8,7,94,70,37,1026,1025,1023,31,23,11,14,6,NA,0,8,"Rain",-1,"EDBM"
"984",2015-09-11,18,13,9,13,11,9,96,81,58,1023,1021,1019,31,11,5,11,6,NA,0,8,"Rain-Thunderstorm",-1,"EDBM"
"985",2015-09-12,23,17,11,14,12,11,100,80,36,1019,1017,1014,31,8,0,11,5,NA,0.25,8,"Fog",-1,"EDBM"
"986",2015-09-13,23,19,15,17,16,13,94,77,54,1014,1011,1007,31,15,5,11,6,NA,0,8,"Rain",-1,"EDBM"
"987",2015-09-14,19,17,14,17,14,13,91,81,66,1006,1004,1003,31,19,8,14,8,NA,4.06,8,"Rain",-1,"EDBM"
"988",2015-09-15,18,14,10,13,10,8,89,65,41,1008,1007,1005,NA,NA,NA,26,14,NA,0,8,"Rain",-1,"EDBM"
"989",2015-09-16,18,13,8,16,12,8,93,83,73,1007,1002,998,31,23,14,11,8,NA,3.05,8,"Rain",-1,"EDBM"
"990",2015-09-17,20,18,15,16,14,12,81,71,60,1006,1001,997,31,23,14,26,13,NA,0.76,8,"Rain",-1,"EDBM"
